sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,policy_action,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
3,A,0,4.0,nsgrand,3,1,0,0,1,1,0,10.512161999940872,0.021588988602161407,0.0,0,18,1,4,0.9809427261352539,0.05035370588302612,ai,ai_success,standard,ai_search,"[3, 4]","[0, 1, 2]","[49, 63, 18, 65, 126, 103, 4, 44, 80, 16]","[0.0004198383539915085, 7.20706520951353e-06, 0.0007004012004472315, 0.15739968419075012, 0.7911191582679749, 0.05035370588302612]",1200,4,0,0,0,1,0,0
3,A,0,4.0,strong_symbolic,3,1,0,0,517,517,0,153.64874596707523,153.64874596707523,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[4, 63, 44, 65, 49, 126, 59, 80, 51, 16]",[],0,0,0,0,0,0,0,0
4,A,0,4.0,baseline,6,0,1,6,2499,2499,0,52.473610965535045,52.473610965535045,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[1, 93, 86, 70, 69, 106, 96, 110, 89, 81]",[],0,0,0,0,0,0,0,0
4,A,0,4.0,nsgrand,6,0,1,6,0,0,0,1.7960648983716965,1.7960648983716965,0.0,0,0,-1,5,0.03850216791033745,0.998801589012146,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
4,A,0,4.0,strong_symbolic,6,0,1,6,3999,3999,0,185.29215082526207,185.29215082526207,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[1, 93, 86, 70, 69, 106, 96, 110, 89, 81]",[],0,0,0,0,0,0,0,0
5,A,0,4.0,baseline,3,1,0,0,118,118,0,32.79389603994787,32.79389603994787,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[105, 99, 97, 100, 114, 82, 109, 95, 98, 123]",[],0,0,0,0,0,0,0,0
5,A,0,4.0,nsgrand,3,1,0,0,1,1,0,10.353524005040526,0.02108002081513405,0.0,0,18,1,3,0.9895961880683899,0.002093033166602254,ai,ai_success,standard,ai_search,"[3, 4]","[0, 1, 2]","[105, 109, 95, 97, 99, 100, 114, 82, 90, 123]","[0.00028054125141352415, 9.846703505900223e-06, 0.007992365397512913, 0.7306964993476868, 0.25892767310142517, 0.002093033166602254]",1200,4,0,0,0,1,0,0
5,A,0,4.0,strong_symbolic,3,1,0,0,120,120,0,157.36871492117643,157.36871492117643,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[105, 99, 97, 100, 114, 82, 109, 95, 98, 123]",[],0,0,0,0,0,0,0,0
6,A,0,4.0,baseline,2,1,0,0,229,229,0,33.781206933781505,33.781206933781505,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[87, 84, 15, 13, 81, 79, 106, 109, 115, 112]",[],0,0,0,0,0,0,0,0
6,A,0,4.0,nsgrand,2,1,0,0,1,1,0,2.110732952132821,0.01908978447318077,0.0,0,18,1,2,0.9918310046195984,1.3318741594048333e-06,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[106, 116, 87, 84, 81, 79, 109, 112, 115, 15]","[2.414750269963406e-06, 0.0005241946200840175, 0.9982882142066956, 0.0011698120506480336, 1.4066798030398786e-05, 1.3318741594048333e-06]",1200,4,0,0,0,1,0,0
6,A,0,4.0,strong_symbolic,2,1,0,0,235,235,0,154.21649115160108,154.21649115160108,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[87, 84, 15, 13, 81, 79, 106, 109, 115, 112]",[],0,0,0,0,0,0,0,0
7,A,0,4.0,baseline,2,1,0,0,184,184,0,33.89403689652681,33.89403689652681,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[62, 63, 0, 3, 67, 79, 87, 92, 10, 75]",[],0,0,0,0,0,0,0,0
7,A,0,4.0,nsgrand,2,1,0,0,4,4,0,2.019733190536499,0.047079985961318016,0.0,0,18,1,2,0.9602593779563904,2.2010341126588173e-05,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[62, 79, 3, 95, 76, 67, 85, 87, 75, 92]","[2.7157560907653533e-05, 0.0014391711447387934, 0.9960538148880005, 0.002383213024586439, 7.467243995051831e-05, 2.2010341126588173e-05]",1200,4,0,0,0,1,0,0
7,A,0,4.0,strong_symbolic,2,1,0,0,186,186,0,155.47939110547304,155.47939110547304,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[62, 63, 0, 3, 67, 79, 87, 92, 10, 75]",[],0,0,0,0,0,0,0,0
8,A,0,4.0,baseline,0,1,0,0,0,0,0,0.033430056646466255,0.033430056646466255,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
8,A,0,4.0,nsgrand,0,1,0,0,0,0,0,0.00998983159661293,0.00998983159661293,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
8,A,0,4.0,strong_symbolic,0,1,0,0,0,0,0,0.009689945727586746,0.009689945727586746,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
9,A,0,4.0,baseline,1,1,0,0,2,2,0,32.45148807764053,32.45148807764053,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[119, 84, 68, 18, 64, 14, 112, 5, 81, 39]",[],0,0,0,0,0,0,0,0
9,A,0,4.0,nsgrand,1,1,0,0,1,1,0,1.9099840428680182,0.01869979314506054,0.0,0,18,1,1,0.9995552897453308,1.4670212294731755e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[84, 18, 68, 119, 64, 112, 103, 81, 105, 98]","[0.00017615951946936548, 0.9949427247047424, 0.0048348745331168175, 1.3789172044198494e-05, 1.7758900867193006e-05, 1.4670212294731755e-05]",1200,4,0,0,0,1,0,0
9,A,0,4.0,strong_symbolic,1,1,0,0,2,2,0,148.35467003285885,148.35467003285885,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[119, 84, 68, 18, 64, 14, 112, 5, 81, 39]",[],0,0,0,0,0,0,0,0
10,A,0,4.0,baseline,9,0,1,9,2499,2499,0,52.94051789678633,52.94051789678633,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[16, 32, 14, 5, 3, 8, 4, 9, 123, 10]",[],0,0,0,0,0,0,0,0
10,A,0,4.0,nsgrand,9,0,1,9,0,0,0,1.584645826369524,1.584645826369524,0.0,0,0,-1,5,0.004235000815242529,0.999868631362915,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
10,A,0,4.0,strong_symbolic,9,0,1,9,3999,3999,0,179.9545860849321,179.9545860849321,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[16, 32, 14, 5, 3, 8, 4, 9, 123, 10]",[],0,0,0,0,0,0,0,0
11,A,0,4.0,baseline,5,0,1,5,2499,2499,0,52.923668175935745,52.923668175935745,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[8, 116, 114, 17, 18, 117, 36, 10, 93, 125]",[],0,0,0,0,0,0,0,0
11,A,0,4.0,nsgrand,5,1,0,0,4,4,0,80.87267400696874,0.0588688999414444,0.0,0,22,1,5,0.2010987251996994,0.9760158061981201,ai,ai_success,expanded_overflow,expanded_ai_search,[5],"[0, 1, 2, 3]","[36, 17, 117, 93, 108, 98, 120, 10, 122, 92]","[8.788712148088962e-05, 2.5732126687216805e-06, 4.992905360268196e-06, 0.00016695821250323206, 0.023721741512417793, 0.9760158061981201]",2400,5,0,0,0,1,0,0
11,A,0,4.0,strong_symbolic,5,0,1,5,3999,3999,0,182.3229060973972,182.3229060973972,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[8, 116, 114, 17, 18, 117, 36, 10, 93, 125]",[],0,0,0,0,0,0,0,0
12,A,0,4.0,baseline,4,1,0,0,1504,1504,0,44.18760002590716,44.18760002590716,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[66, 97, 11, 112, 78, 77, 94, 23, 35, 70]",[],0,0,0,0,0,0,0,0
12,A,0,4.0,nsgrand,4,1,0,0,2,2,0,8.639028063043952,0.03195996396243572,0.0,0,18,1,4,0.9216651320457458,0.12926287949085236,ai,ai_success,standard,ai_search,[4],"[0, 1, 2]","[23, 66, 78, 69, 114, 15, 11, 112, 97, 77]","[0.0004361649334896356, 8.398059435421601e-06, 0.0003119443717878312, 0.06717538088560104, 0.8028053045272827, 0.12926287949085236]",1200,4,0,0,0,1,0,0
12,A,0,4.0,strong_symbolic,4,1,0,0,1498,1498,0,162.18595509417355,162.18595509417355,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[66, 97, 11, 112, 78, 77, 94, 23, 35, 70]",[],0,0,0,0,0,0,0,0
13,A,0,4.0,baseline,5,0,1,5,2499,2499,0,51.948006032034755,51.948006032034755,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[74, 86, 67, 64, 81, 84, 73, 102, 85, 88]",[],0,0,0,0,0,0,0,0
13,A,0,4.0,nsgrand,5,1,0,0,1,1,0,68.35662899538875,0.029789982363581657,0.0,0,22,1,5,0.509117066860199,0.9520733952522278,ai,ai_success,expanded_overflow,expanded_ai_search,[5],"[0, 1, 2, 3]","[81, 86, 74, 73, 120, 67, 64, 84, 102, 88]","[0.00022704449656885117, 8.118758159980644e-06, 3.5968203064840054e-06, 0.00017655013652984053, 0.047511372715234756, 0.9520733952522278]",2400,5,0,0,0,1,0,0
13,A,0,4.0,strong_symbolic,5,0,1,5,3999,3999,0,183.97851195186377,183.97851195186377,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[74, 86, 67, 64, 81, 84, 73, 102, 85, 88]",[],0,0,0,0,0,0,0,0
14,A,0,4.0,baseline,1,1,0,0,2,2,0,31.80484496988356,31.80484496988356,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[115, 91, 114, 113, 81, 97, 110, 107, 94, 73]",[],0,0,0,0,0,0,0,0
14,A,0,4.0,nsgrand,1,1,0,0,1,1,0,1.731684897094965,0.01807999797165394,0.0,0,18,1,1,0.9970833659172058,2.4348617444047704e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[91, 115, 114, 113, 81, 97, 110, 107, 45, 93]","[4.999224256607704e-05, 0.9918527007102966, 0.008044456131756306, 1.3875673175789416e-05, 1.4677004401164595e-05, 2.4348617444047704e-05]",1200,4,0,0,0,1,0,0
14,A,0,4.0,strong_symbolic,1,1,0,0,2,2,0,151.91884990781546,151.91884990781546,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[115, 91, 114, 113, 81, 97, 110, 107, 94, 73]",[],0,0,0,0,0,0,0,0
15,A,0,4.0,baseline,7,0,1,7,2499,2499,0,51.4253000728786,51.4253000728786,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[20, 116, 25, 114, 122, 23, 109, 115, 127, 37]",[],0,0,0,0,0,0,0,0
15,A,0,4.0,nsgrand,7,0,1,7,0,0,0,1.327028963714838,1.327028963714838,0.0,0,0,-1,5,0.009941007941961288,0.9998579025268555,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
15,A,0,4.0,strong_symbolic,7,0,1,7,3999,3999,0,180.99196697585285,180.99196697585285,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[20, 116, 25, 114, 122, 23, 109, 115, 127, 37]",[],0,0,0,0,0,0,0,0
16,A,0,4.0,baseline,3,0,1,3,2499,2499,0,51.783717004582286,51.783717004582286,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[38, 75, 87, 71, 98, 93, 70, 64, 84, 28]",[],0,0,0,0,0,0,0,0
16,A,0,4.0,nsgrand,3,1,0,0,4,4,0,3.8359479513019323,0.047659967094659805,0.0,0,18,1,3,0.8064072132110596,0.0007550935260951519,ai,ai_success,standard,ai_search,"[2, 3]","[0, 1, 2]","[38, 84, 124, 87, 75, 71, 98, 93, 70, 108]","[1.596373476786539e-05, 1.2377687198750209e-05, 0.14629119634628296, 0.8279172778129578, 0.025008035823702812, 0.0007550935260951519]",1200,4,0,0,0,1,0,0
16,A,0,4.0,strong_symbolic,3,0,1,3,3999,3999,0,182.72474291734397,182.72474291734397,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[38, 75, 87, 71, 98, 93, 70, 64, 84, 28]",[],0,0,0,0,0,0,0,0
17,A,0,4.0,baseline,2,1,0,0,12,12,0,31.926974188536406,31.926974188536406,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[30, 99, 63, 45, 89, 3, 62, 100, 42, 58]",[],0,0,0,0,0,0,0,0
17,A,0,4.0,nsgrand,2,1,0,0,1,1,0,1.9806530326604843,0.01883995719254017,0.0,0,18,1,2,0.983070433139801,1.183758104161825e-05,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[30, 45, 89, 99, 48, 100, 71, 115, 59, 3]","[1.8740558516583405e-05, 0.00010970699804602191, 0.9817543625831604, 0.01791035756468773, 0.0001950367004610598, 1.183758104161825e-05]",1200,4,0,0,0,1,0,0
17,A,0,4.0,strong_symbolic,2,1,0,0,12,12,0,150.24594403803349,150.24594403803349,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[30, 99, 63, 45, 89, 3, 62, 100, 42, 58]",[],0,0,0,0,0,0,0,0
18,A,0,4.0,baseline,2,1,0,0,6,6,0,31.88040410168469,31.88040410168469,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[71, 86, 79, 25, 111, 67, 23, 68, 94, 74]",[],0,0,0,0,0,0,0,0
18,A,0,4.0,nsgrand,2,1,0,0,1,1,0,2.2226511500775814,0.01846998929977417,0.0,0,18,1,2,0.9952774047851562,1.1429236792537267e-06,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[71, 79, 86, 111, 67, 68, 74, 94, 124, 75]","[4.4830385377281345e-06, 0.0003003058081958443, 0.9977594614028931, 0.0019159564981237054, 1.865769809228368e-05, 1.1429236792537267e-06]",1200,4,0,0,0,1,0,0
18,A,0,4.0,strong_symbolic,2,1,0,0,6,6,0,148.43229879625142,148.43229879625142,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[71, 86, 79, 25, 111, 67, 23, 68, 94, 74]",[],0,0,0,0,0,0,0,0
19,A,0,4.0,baseline,0,1,0,0,0,0,0,0.023759901523590088,0.023759901523590088,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
19,A,0,4.0,nsgrand,0,1,0,0,0,0,0,0.01502898521721363,0.01502898521721363,0.0,0,0,-1,-1,1.0,0.0,hard_decision,hard_decision,hard_decision,hard_decision,[0],[],[],[],0,0,0,0,0,0,0,0
19,A,0,4.0,strong_symbolic,0,1,0,0,0,0,0,0.008360017091035843,0.008360017091035843,0.0,0,0,1,-1,,,hard_decision,hard_decision,none,none,[0],[],[],[],0,0,0,0,0,0,0,0
20,A,0,4.0,baseline,1,1,0,0,3,3,0,32.05539216287434,32.05539216287434,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[3, 27, 77, 53, 22, 59, 18, 73, 96, 54]",[],0,0,0,0,0,0,0,0
20,A,0,4.0,nsgrand,1,1,0,0,1,1,0,1.9668838940560818,0.018150079995393753,0.0,0,18,1,1,0.998895525932312,1.0745347026386298e-05,ai,ai_success,standard,ai_search,[1],"[0, 1, 5]","[77, 109, 73, 96, 12, 117, 3, 27, 76, 34]","[5.605984915746376e-05, 0.9965483546257019, 0.0033666896633803844, 8.261370567197446e-06, 9.900805707729887e-06, 1.0745347026386298e-05]",1200,4,0,0,0,1,0,0
20,A,0,4.0,strong_symbolic,1,1,0,0,3,3,0,151.00450813770294,151.00450813770294,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[3, 27, 77, 53, 22, 59, 18, 73, 96, 54]",[],0,0,0,0,0,0,0,0
21,A,0,4.0,baseline,12,0,1,12,2499,2499,0,51.61902797408402,51.61902797408402,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[19, 20, 10, 42, 32, 16, 9, 17, 30, 21]",[],0,0,0,0,0,0,0,0
21,A,0,4.0,nsgrand,12,0,1,12,0,0,0,1.3417289592325687,1.3417289592325687,0.0,0,0,-1,5,0.0007971795275807381,0.9999680519104004,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
21,A,0,4.0,strong_symbolic,12,0,1,12,3999,3999,0,185.86701597087085,185.86701597087085,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[19, 20, 10, 42, 32, 16, 9, 17, 30, 21]",[],0,0,0,0,0,0,0,0
22,A,0,4.0,baseline,7,0,1,7,2499,2499,0,52.12332494556904,52.12332494556904,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[59, 48, 30, 44, 73, 49, 63, 119, 39, 34]",[],0,0,0,0,0,0,0,0
22,A,0,4.0,nsgrand,7,0,1,7,0,0,0,1.528196968138218,1.528196968138218,0.0,0,0,-1,5,0.026501648128032684,0.9996132254600525,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
22,A,0,4.0,strong_symbolic,7,0,1,7,3999,3999,0,182.0228579454124,182.0228579454124,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[59, 48, 30, 44, 73, 49, 63, 119, 39, 34]",[],0,0,0,0,0,0,0,0
23,A,0,4.0,baseline,2,1,0,0,4,4,0,31.863244017586112,31.863244017586112,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[97, 102, 104, 100, 19, 83, 21, 99, 10, 6]",[],0,0,0,0,0,0,0,0
23,A,0,4.0,nsgrand,2,1,0,0,1,1,0,2.265281043946743,0.018410151824355125,0.0,0,18,1,2,0.9860634207725525,4.113240720471367e-06,ai,ai_success,standard,ai_search,[2],"[0, 1, 2]","[97, 102, 104, 100, 83, 99, 121, 106, 10, 93]","[1.2664891073654871e-05, 0.00041281571611762047, 0.9948740601539612, 0.004643695894628763, 5.2588966354960576e-05, 4.113240720471367e-06]",1200,4,0,0,0,1,0,0
23,A,0,4.0,strong_symbolic,2,1,0,0,4,4,0,148.4854188747704,148.4854188747704,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4, 5]",[],"[97, 102, 104, 100, 19, 83, 21, 99, 10, 6]",[],0,0,0,0,0,0,0,0
24,A,0,4.0,baseline,12,0,1,12,2499,2499,0,51.820007152855396,51.820007152855396,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[31, 57, 63, 45, 40, 44, 27, 83, 60, 53]",[],0,0,0,0,0,0,0,0
24,A,0,4.0,nsgrand,12,0,1,12,0,0,0,1.5681572258472443,1.5681572258472443,0.0,0,0,-1,5,0.0016995595069602132,0.9999520778656006,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
24,A,0,4.0,strong_symbolic,12,0,1,12,3999,3999,0,181.49820296093822,181.49820296093822,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[31, 57, 63, 45, 40, 44, 27, 83, 60, 53]",[],0,0,0,0,0,0,0,0
25,A,0,4.0,baseline,5,0,1,5,2499,2499,0,52.62477998621762,52.62477998621762,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[107, 104, 118, 97, 77, 87, 75, 119, 101, 2]",[],0,0,0,0,0,0,0,0
25,A,0,4.0,nsgrand,5,1,0,0,1,1,0,68.83626501075923,0.029749935492873192,0.0,0,22,1,5,0.3012542426586151,0.9941297769546509,ai,ai_success,expanded_overflow,expanded_ai_search,[5],"[0, 1, 2, 3]","[75, 118, 107, 90, 119, 97, 104, 77, 87, 101]","[0.00020450574811547995, 1.2534819688880816e-05, 1.0440598998684436e-06, 1.1743389222829137e-05, 0.005640379153192043, 0.9941297769546509]",2400,5,0,0,0,1,0,0
25,A,0,4.0,strong_symbolic,5,0,1,5,3999,3999,0,181.68104090727866,181.68104090727866,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[107, 104, 118, 97, 77, 87, 75, 119, 101, 2]",[],0,0,0,0,0,0,0,0
26,A,0,4.0,baseline,6,0,1,6,2499,2499,0,52.19403398223221,52.19403398223221,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[62, 19, 58, 17, 57, 51, 63, 26, 38, 16]",[],0,0,0,0,0,0,0,0
26,A,0,4.0,nsgrand,6,0,1,6,0,0,0,1.4353781007230282,1.4353781007230282,0.0,0,0,-1,5,0.17436373233795166,0.9265890717506409,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
26,A,0,4.0,strong_symbolic,6,0,1,6,3999,3999,0,182.24077601917088,182.24077601917088,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[62, 19, 58, 17, 57, 51, 63, 26, 38, 16]",[],0,0,0,0,0,0,0,0
27,A,0,4.0,baseline,2,1,0,0,7,7,0,33.19290280342102,33.19290280342102,0.0,0,24,1,-1,,,baseline,baseline_search,none,none,"[0, 1, 2, 3, 4]",[],"[80, 4, 90, 72, 109, 44, 10, 6, 116, 2]",[],0,0,0,0,0,0,0,0
