sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
9,C,1,-4.0,baseline,29,0,1,29,2499,2499,0,55.73148300754838,55.73148300754838,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[63, 25, 73, 112, 127, 8, 89, 114, 84, 98]",[],0,0,0,0,0,0,0,0
9,C,1,-4.0,nsgrand,29,0,1,29,3999,0,3999,197.76644400553778,0.0,195.90795601834543,1,0,-1,5,0.00010532767919357866,0.9998722076416016,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
10,C,1,-4.0,baseline,23,0,1,23,2499,2499,0,55.37067601107992,55.37067601107992,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[93, 55, 0, 81, 103, 117, 63, 49, 118, 45]",[],0,0,0,0,0,0,0,0
10,C,1,-4.0,nsgrand,23,0,1,23,3999,0,3999,195.10220098891295,0.0,193.0785640142858,1,0,-1,5,0.00011759547487599775,0.9998428821563721,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
11,C,1,-4.0,baseline,37,0,1,37,2499,2499,0,55.95724200247787,55.95724200247787,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[112, 84, 65, 98, 115, 86, 99, 83, 89, 68]",[],0,0,0,0,0,0,0,0
11,C,1,-4.0,nsgrand,37,0,1,37,3999,0,3999,198.03723201039247,0.0,196.11530401743948,1,0,-1,5,9.704440162749961e-05,0.9998551607131958,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
12,C,1,-4.0,baseline,27,0,1,27,2499,2499,0,57.97826900379732,57.97826900379732,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[36, 117, 88, 90, 111, 96, 4, 122, 70, 24]",[],0,0,0,0,0,0,0,0
12,C,1,-4.0,nsgrand,27,0,1,27,3999,0,3999,198.7125180021394,0.0,196.71446102438495,1,0,-1,5,9.724885603645816e-05,0.9998784065246582,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
13,C,1,-4.0,baseline,30,0,1,30,2499,2499,0,55.224996991455555,55.224996991455555,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[44, 14, 45, 57, 15, 65, 48, 47, 52, 22]",[],0,0,0,0,0,0,0,0
13,C,1,-4.0,nsgrand,30,0,1,30,3999,0,3999,193.67966998834163,0.0,191.48788499296643,1,0,-1,5,0.00010595961066428572,0.9998574256896973,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
14,C,1,-4.0,baseline,27,0,1,27,2499,2499,0,55.85304199485108,55.85304199485108,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[25, 31, 63, 20, 121, 55, 22, 58, 54, 51]",[],0,0,0,0,0,0,0,0
14,C,1,-4.0,nsgrand,27,0,1,27,3999,0,3999,192.70841602701694,0.0,190.77053901855834,1,0,-1,5,0.0001234416413353756,0.9998701810836792,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
15,C,1,-4.0,baseline,30,0,1,30,2499,2499,0,55.92768199858256,55.92768199858256,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[97, 94, 108, 2, 13, 23, 113, 82, 66, 90]",[],0,0,0,0,0,0,0,0
15,C,1,-4.0,nsgrand,30,0,1,30,3999,0,3999,195.08758099982515,0.0,193.16618298762478,1,0,-1,5,0.00011416614870540798,0.9998639822006226,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
16,C,1,-4.0,baseline,21,0,1,21,2499,2499,0,56.968174991197884,56.968174991197884,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[39, 56, 26, 40, 80, 57, 15, 6, 105, 34]",[],0,0,0,0,0,0,0,0
16,C,1,-4.0,nsgrand,21,0,1,21,3999,0,3999,195.92388599994592,0.0,193.8968489994295,1,0,-1,5,0.00010548095451667905,0.9998550415039062,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
17,C,1,-4.0,baseline,31,0,1,31,2499,2499,0,56.17782101035118,56.17782101035118,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[72, 74, 61, 85, 68, 76, 94, 80, 90, 4]",[],0,0,0,0,0,0,0,0
17,C,1,-4.0,nsgrand,31,0,1,31,3999,0,3999,194.87724200007506,0.0,192.66080699162558,1,0,-1,5,9.757964289747179e-05,0.9998699426651001,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
18,C,1,-4.0,baseline,28,0,1,28,2499,2499,0,55.21546601084992,55.21546601084992,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[52, 112, 89, 14, 33, 42, 25, 84, 92, 72]",[],0,0,0,0,0,0,0,0
18,C,1,-4.0,nsgrand,28,0,1,28,3999,0,3999,195.9203149890527,0.0,193.8296089938376,1,0,-1,5,0.00011888101289514452,0.9998669624328613,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
19,C,1,-4.0,baseline,19,0,1,19,2499,2499,0,57.25363298552111,57.25363298552111,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[65, 85, 7, 13, 98, 8, 76, 86, 36, 103]",[],0,0,0,0,0,0,0,0
19,C,1,-4.0,nsgrand,19,0,1,19,3999,0,3999,194.54061400028877,0.0,192.4784579896368,1,0,-1,5,0.00011160720168845728,0.9998677968978882,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
20,C,1,-4.0,baseline,26,0,1,26,2499,2499,0,56.67058698600158,56.67058698600158,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[52, 81, 27, 51, 73, 14, 103, 53, 88, 21]",[],0,0,0,0,0,0,0,0
20,C,1,-4.0,nsgrand,26,0,1,26,3999,0,3999,193.34696300211363,0.0,191.0679670108948,1,0,-1,5,0.00011461237590992823,0.9998704195022583,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
21,C,1,-4.0,baseline,37,0,1,37,2499,2499,0,54.46027099969797,54.46027099969797,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[50, 7, 89, 118, 12, 31, 2, 77, 64, 24]",[],0,0,0,0,0,0,0,0
21,C,1,-4.0,nsgrand,37,0,1,37,3999,0,3999,189.71539600170217,0.0,187.73798801703379,1,0,-1,5,0.00010107122943736613,0.9998620748519897,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
22,C,1,-4.0,baseline,22,0,1,22,2499,2499,0,56.02316101430915,56.02316101430915,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[8, 68, 55, 24, 69, 62, 57, 19, 109, 34]",[],0,0,0,0,0,0,0,0
22,C,1,-4.0,nsgrand,22,0,1,22,3999,0,3999,192.1165999956429,0.0,190.11725299060345,1,0,-1,5,0.0001367785152979195,0.9998584985733032,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
23,C,1,-4.0,baseline,29,0,1,29,2499,2499,0,55.49542501103133,55.49542501103133,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[75, 34, 71, 86, 92, 73, 40, 49, 30, 97]",[],0,0,0,0,0,0,0,0
23,C,1,-4.0,nsgrand,29,0,1,29,3999,0,3999,190.90227800188586,0.0,188.94726000144146,1,0,-1,5,0.00012233032612130046,0.9998449087142944,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
24,C,1,-4.0,baseline,24,0,1,24,2499,2499,0,54.80757899931632,54.80757899931632,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[120, 73, 126, 49, 62, 109, 115, 69, 54, 58]",[],0,0,0,0,0,0,0,0
24,C,1,-4.0,nsgrand,24,0,1,24,3999,0,3999,190.64268900547177,0.0,188.65208202623762,1,0,-1,5,0.00012258139031473547,0.9998512268066406,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
25,C,1,-4.0,baseline,33,0,1,33,2499,2499,0,55.22669598576613,55.22669598576613,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[117, 55, 30, 122, 99, 0, 78, 95, 18, 85]",[],0,0,0,0,0,0,0,0
25,C,1,-4.0,nsgrand,33,0,1,33,3999,0,3999,191.49922401993535,0.0,189.5153270161245,1,0,-1,5,0.0001019450937747024,0.9998701810836792,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
26,C,1,-4.0,baseline,26,0,1,26,2499,2499,0,57.670591020723805,57.670591020723805,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[105, 39, 73, 127, 21, 5, 51, 115, 49, 50]",[],0,0,0,0,0,0,0,0
26,C,1,-4.0,nsgrand,26,0,1,26,3999,0,3999,193.76553999609314,0.0,191.73258301452734,1,0,-1,5,0.00012025039904983714,0.9998216032981873,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
27,C,1,-4.0,baseline,29,0,1,29,2499,2499,0,55.38806499680504,55.38806499680504,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[124, 94, 118, 64, 72, 26, 113, 115, 127, 82]",[],0,0,0,0,0,0,0,0
27,C,1,-4.0,nsgrand,29,0,1,29,3999,0,3999,189.24995898851193,0.0,187.2997309837956,1,0,-1,5,9.923161269398406e-05,0.9998683929443359,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
28,C,1,-4.0,baseline,28,0,1,28,2499,2499,0,55.216337001184,55.216337001184,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[33, 115, 18, 25, 1, 26, 20, 16, 19, 28]",[],0,0,0,0,0,0,0,0
28,C,1,-4.0,nsgrand,28,0,1,28,3999,0,3999,192.3676290025469,0.0,190.2386319998186,1,0,-1,5,9.560764010529965e-05,0.9998769760131836,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
29,C,1,-4.0,baseline,28,0,1,28,2499,2499,0,54.662769980495796,54.662769980495796,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[21, 127, 117, 61, 98, 83, 20, 39, 108, 59]",[],0,0,0,0,0,0,0,0
29,C,1,-4.0,nsgrand,28,0,1,28,3999,0,3999,198.2335310021881,0.0,196.25306301168166,1,0,-1,5,0.0001379983004881069,0.9998230338096619,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
30,C,1,-4.0,baseline,24,0,1,24,2499,2499,0,56.569408014183864,56.569408014183864,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[21, 32, 57, 23, 49, 113, 76, 20, 115, 81]",[],0,0,0,0,0,0,0,0
30,C,1,-4.0,nsgrand,24,0,1,24,3999,0,3999,196.04311502189375,0.0,194.0627180156298,1,0,-1,5,0.00012126092769904062,0.9998784065246582,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
31,C,1,-4.0,baseline,32,0,1,32,2499,2499,0,55.55196400382556,55.55196400382556,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[87, 29, 108, 103, 90, 24, 79, 38, 112, 49]",[],0,0,0,0,0,0,0,0
31,C,1,-4.0,nsgrand,32,0,1,32,3999,0,3999,197.83346299664117,0.0,195.88684602058493,1,0,-1,5,0.00011617485142778605,0.9998489618301392,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
32,C,1,-4.0,baseline,35,0,1,35,2499,2499,0,56.07423098990694,56.07423098990694,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[104, 84, 83, 93, 117, 73, 105, 98, 90, 70]",[],0,0,0,0,0,0,0,0
32,C,1,-4.0,nsgrand,35,0,1,35,3999,0,3999,196.48517199675553,0.0,194.5201740018092,1,0,-1,5,9.647456317907199e-05,0.9998767375946045,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
33,C,1,-4.0,baseline,18,0,1,18,2499,2499,0,56.37064899201505,56.37064899201505,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[71, 106, 88, 127, 87, 94, 11, 21, 13, 40]",[],0,0,0,0,0,0,0,0
33,C,1,-4.0,nsgrand,18,0,1,18,3999,0,3999,197.21380798728205,0.0,195.20774099510163,1,0,-1,5,0.00013155046326573938,0.999848484992981,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
34,C,1,-4.0,baseline,22,0,1,22,2499,2499,0,54.93046800256707,54.93046800256707,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[62, 109, 90, 102, 114, 8, 86, 52, 26, 28]",[],0,0,0,0,0,0,0,0
34,C,1,-4.0,nsgrand,22,0,1,22,3999,0,3999,191.2814860115759,0.0,189.34361799620092,1,0,-1,5,0.00012348768359515816,0.9998766183853149,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
35,C,1,-4.0,baseline,29,0,1,29,2499,2499,0,55.67389400675893,55.67389400675893,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[123, 39, 99, 29, 58, 119, 81, 88, 53, 118]",[],0,0,0,0,0,0,0,0
35,C,1,-4.0,nsgrand,29,0,1,29,3999,0,3999,195.1686009997502,0.0,193.2255330029875,1,0,-1,5,0.00011379073839634657,0.999859094619751,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
36,C,1,-4.0,baseline,27,0,1,27,2499,2499,0,55.47202500747517,55.47202500747517,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[104, 36, 78, 23, 92, 20, 89, 35, 2, 42]",[],0,0,0,0,0,0,0,0
36,C,1,-4.0,nsgrand,27,0,1,27,3999,0,3999,196.92464897525497,0.0,194.93514200439677,1,0,-1,5,9.806751768337563e-05,0.9998761415481567,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
37,C,1,-4.0,baseline,25,0,1,25,2499,2499,0,56.48515798384324,56.48515798384324,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[67, 126, 82, 2, 25, 101, 26, 18, 91, 112]",[],0,0,0,0,0,0,0,0
37,C,1,-4.0,nsgrand,25,0,1,25,3999,0,3999,195.39267901564017,0.0,193.36360198212788,1,0,-1,5,0.00010800331074278802,0.9998542070388794,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
38,C,1,-4.0,baseline,29,0,1,29,2499,2499,0,55.58941399795003,55.58941399795003,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[76, 83, 124, 29, 42, 55, 14, 22, 23, 126]",[],0,0,0,0,0,0,0,0
38,C,1,-4.0,nsgrand,29,0,1,29,3999,0,3999,196.1785240273457,0.0,194.12995700258762,1,0,-1,5,9.002781007438898e-05,0.9998799562454224,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
39,C,1,-4.0,baseline,20,0,1,20,2499,2499,0,55.62273398390971,55.62273398390971,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[99, 88, 69, 84, 30, 35, 20, 23, 27, 1]",[],0,0,0,0,0,0,0,0
39,C,1,-4.0,nsgrand,20,0,1,20,3999,0,3999,194.80633299099281,0.0,192.84870501724072,1,0,-1,5,0.0001158973464043811,0.9998703002929688,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
40,C,1,-4.0,baseline,22,0,1,22,2499,2499,0,54.403791000368074,54.403791000368074,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[33, 66, 104, 127, 16, 15, 11, 25, 100, 103]",[],0,0,0,0,0,0,0,0
40,C,1,-4.0,nsgrand,22,0,1,22,3999,0,3999,194.1810269781854,0.0,192.24362901877612,1,0,-1,5,0.00011560771963559091,0.9998666048049927,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
41,C,1,-4.0,baseline,32,0,1,32,2499,2499,0,55.77554300543852,55.77554300543852,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[36, 112, 7, 100, 125, 97, 79, 76, 83, 68]",[],0,0,0,0,0,0,0,0
41,C,1,-4.0,nsgrand,32,0,1,32,3999,0,3999,196.31353399017826,0.0,194.32583599700592,1,0,-1,5,0.0001146829963545315,0.9998672008514404,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
42,C,1,-4.0,baseline,25,0,1,25,2499,2499,0,55.42710502049886,55.42710502049886,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[73, 97, 112, 80, 98, 36, 50, 102, 49, 77]",[],0,0,0,0,0,0,0,0
42,C,1,-4.0,nsgrand,25,0,1,25,3999,0,3999,191.95309100905433,0.0,190.05219399696216,1,0,-1,5,9.859118290478364e-05,0.9998773336410522,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
43,C,1,-4.0,baseline,22,0,1,22,2499,2499,0,55.075326992664486,55.075326992664486,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[3, 73, 108, 107, 93, 84, 118, 38, 11, 59]",[],0,0,0,0,0,0,0,0
43,C,1,-4.0,nsgrand,22,0,1,22,3999,0,3999,194.07043801038526,0.0,192.20961999963038,1,0,-1,5,0.00012583892385009676,0.9998515844345093,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
44,C,1,-4.0,baseline,24,0,1,24,2499,2499,0,57.63086100341752,57.63086100341752,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[9, 37, 99, 124, 49, 71, 35, 32, 86, 73]",[],0,0,0,0,0,0,0,0
44,C,1,-4.0,nsgrand,24,0,1,24,3999,0,3999,193.68216002476402,0.0,191.80520201916806,1,0,-1,5,0.00011777614417951554,0.9998681545257568,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
45,C,1,-4.0,baseline,21,0,1,21,2499,2499,0,55.76028299401514,55.76028299401514,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[103, 120, 28, 50, 42, 4, 74, 119, 36, 17]",[],0,0,0,0,0,0,0,0
45,C,1,-4.0,nsgrand,21,0,1,21,3999,0,3999,192.88015499478206,0.0,191.04693699046038,1,0,-1,5,0.00013709503400605172,0.9998332262039185,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
46,C,1,-4.0,baseline,33,0,1,33,2499,2499,0,55.59607400209643,55.59607400209643,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[102, 76, 20, 16, 84, 105, 66, 80, 121, 108]",[],0,0,0,0,0,0,0,0
46,C,1,-4.0,nsgrand,33,0,1,33,3999,0,3999,192.99378502182662,0.0,191.16852601291612,1,0,-1,5,0.00010210231266682968,0.9998416900634766,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
47,C,1,-4.0,baseline,25,0,1,25,2499,2499,0,55.28452599537559,55.28452599537559,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[31, 74, 93, 19, 76, 65, 111, 15, 120, 52]",[],0,0,0,0,0,0,0,0
47,C,1,-4.0,nsgrand,25,0,1,25,3999,0,3999,196.4057319855783,0.0,194.63995401747525,1,0,-1,5,0.00011113801883766428,0.9998531341552734,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
