sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,policy_action,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
3,C,1,-4.0,nsgrand,30,0,1,30,0,0,0,0.9926420170813799,0.9926420170813799,0.0,0,0,-1,5,3.2323383493348956e-05,0.9999401569366455,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
3,C,1,-4.0,strong_symbolic,30,0,1,30,3999,3999,0,166.20933008380234,166.20933008380234,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[72, 115, 91, 37, 71, 65, 31, 81, 18, 68]",[],0,0,0,0,0,0,0,0
4,C,1,-4.0,baseline,32,0,1,32,2499,2499,0,49.60436490364373,49.60436490364373,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[98, 5, 117, 48, 41, 43, 14, 79, 68, 76]",[],0,0,0,0,0,0,0,0
4,C,1,-4.0,nsgrand,32,0,1,32,0,0,0,1.263919984921813,1.263919984921813,0.0,0,0,-1,5,2.6455600163899362e-05,0.9999436140060425,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
4,C,1,-4.0,strong_symbolic,32,0,1,32,3999,3999,0,177.66742501407862,177.66742501407862,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[98, 5, 117, 48, 41, 43, 14, 79, 68, 76]",[],0,0,0,0,0,0,0,0
5,C,1,-4.0,baseline,23,0,1,23,2499,2499,0,50.55886693298817,50.55886693298817,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[32, 37, 43, 94, 104, 124, 20, 27, 55, 25]",[],0,0,0,0,0,0,0,0
5,C,1,-4.0,nsgrand,23,0,1,23,0,0,0,1.534737879410386,1.534737879410386,0.0,0,0,-1,5,3.484389162622392e-05,0.9999493360519409,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
5,C,1,-4.0,strong_symbolic,23,0,1,23,3999,3999,0,163.20916498079896,163.20916498079896,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[32, 37, 43, 94, 104, 124, 20, 27, 55, 25]",[],0,0,0,0,0,0,0,0
6,C,1,-4.0,baseline,26,0,1,26,2499,2499,0,49.51578611508012,49.51578611508012,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[99, 104, 77, 72, 19, 43, 89, 38, 94, 125]",[],0,0,0,0,0,0,0,0
6,C,1,-4.0,nsgrand,26,0,1,26,0,0,0,1.066350843757391,1.066350843757391,0.0,0,0,-1,5,2.4634062356199138e-05,0.9999481439590454,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
6,C,1,-4.0,strong_symbolic,26,0,1,26,3999,3999,0,160.93495511449873,160.93495511449873,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[99, 104, 77, 72, 19, 43, 89, 38, 94, 125]",[],0,0,0,0,0,0,0,0
7,C,1,-4.0,baseline,24,0,1,24,2499,2499,0,49.32826803997159,49.32826803997159,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[95, 115, 17, 111, 61, 45, 32, 39, 0, 113]",[],0,0,0,0,0,0,0,0
7,C,1,-4.0,nsgrand,24,0,1,24,0,0,0,0.9967619553208351,0.9967619553208351,0.0,0,0,-1,5,3.549594839569181e-05,0.999948263168335,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
7,C,1,-4.0,strong_symbolic,24,0,1,24,3999,3999,0,162.12458489462733,162.12458489462733,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[95, 115, 17, 111, 61, 45, 32, 39, 0, 113]",[],0,0,0,0,0,0,0,0
8,C,1,-4.0,baseline,24,0,1,24,2499,2499,0,49.582956125959754,49.582956125959754,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[30, 25, 11, 17, 62, 51, 115, 67, 69, 80]",[],0,0,0,0,0,0,0,0
8,C,1,-4.0,nsgrand,24,0,1,24,0,0,0,1.1817899066954851,1.1817899066954851,0.0,0,0,-1,5,3.163865767419338e-05,0.9999475479125977,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
8,C,1,-4.0,strong_symbolic,24,0,1,24,3999,3999,0,162.02679509297013,162.02679509297013,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[30, 25, 11, 17, 62, 51, 115, 67, 69, 80]",[],0,0,0,0,0,0,0,0
9,C,1,-4.0,baseline,32,0,1,32,2499,2499,0,49.84904290176928,49.84904290176928,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[106, 33, 31, 110, 94, 34, 29, 21, 5, 97]",[],0,0,0,0,0,0,0,0
9,C,1,-4.0,nsgrand,32,0,1,32,0,0,0,1.2494600377976894,1.2494600377976894,0.0,0,0,-1,5,2.8866035790997557e-05,0.9999217987060547,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
9,C,1,-4.0,strong_symbolic,32,0,1,32,3999,3999,0,172.09765105508268,172.09765105508268,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[106, 33, 31, 110, 94, 34, 29, 21, 5, 97]",[],0,0,0,0,0,0,0,0
10,C,1,-4.0,baseline,22,0,1,22,2499,2499,0,49.751644022762775,49.751644022762775,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[59, 76, 69, 60, 54, 119, 20, 80, 65, 107]",[],0,0,0,0,0,0,0,0
10,C,1,-4.0,nsgrand,22,0,1,22,0,0,0,1.087650889530778,1.087650889530778,0.0,0,0,-1,5,3.795336670009419e-05,0.9999207258224487,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
10,C,1,-4.0,strong_symbolic,22,0,1,22,3999,3999,0,161.88503708690405,161.88503708690405,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[59, 76, 69, 60, 54, 119, 20, 80, 65, 107]",[],0,0,0,0,0,0,0,0
11,C,1,-4.0,baseline,30,0,1,30,2499,2499,0,50.61474698595703,50.61474698595703,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[110, 111, 67, 70, 63, 53, 73, 5, 122, 62]",[],0,0,0,0,0,0,0,0
11,C,1,-4.0,nsgrand,30,0,1,30,0,0,0,1.292058965191245,1.292058965191245,0.0,0,0,-1,5,2.1044699678895995e-05,0.9999403953552246,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
11,C,1,-4.0,strong_symbolic,30,0,1,30,3999,3999,0,162.8924780525267,162.8924780525267,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[110, 111, 67, 70, 63, 53, 73, 5, 122, 62]",[],0,0,0,0,0,0,0,0
12,C,1,-4.0,baseline,25,0,1,25,2499,2499,0,49.46116590872407,49.46116590872407,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[75, 55, 85, 28, 76, 31, 20, 112, 65, 49]",[],0,0,0,0,0,0,0,0
12,C,1,-4.0,nsgrand,25,0,1,25,0,0,0,0.9921209421008825,0.9921209421008825,0.0,0,0,-1,5,2.8127466066507623e-05,0.9999176263809204,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
12,C,1,-4.0,strong_symbolic,25,0,1,25,3999,3999,0,162.7864190377295,162.7864190377295,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[75, 55, 85, 28, 76, 31, 20, 112, 65, 49]",[],0,0,0,0,0,0,0,0
13,C,1,-4.0,baseline,22,0,1,22,2499,2499,0,49.2853878531605,49.2853878531605,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[97, 88, 114, 2, 25, 29, 117, 55, 98, 124]",[],0,0,0,0,0,0,0,0
13,C,1,-4.0,nsgrand,22,0,1,22,0,0,0,0.9817320387810469,0.9817320387810469,0.0,0,0,-1,5,2.8657032089540735e-05,0.9999536275863647,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
13,C,1,-4.0,strong_symbolic,22,0,1,22,3999,3999,0,161.23304213397205,161.23304213397205,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[97, 88, 114, 2, 25, 29, 117, 55, 98, 124]",[],0,0,0,0,0,0,0,0
14,C,1,-4.0,baseline,20,0,1,20,2499,2499,0,49.481105990707874,49.481105990707874,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[88, 127, 40, 41, 74, 15, 101, 113, 1, 60]",[],0,0,0,0,0,0,0,0
14,C,1,-4.0,nsgrand,20,0,1,20,0,0,0,0.9855411481112242,0.9855411481112242,0.0,0,0,-1,5,3.529786772560328e-05,0.9999544620513916,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
14,C,1,-4.0,strong_symbolic,20,0,1,20,3999,3999,0,161.374201066792,161.374201066792,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[88, 127, 40, 41, 74, 15, 101, 113, 1, 60]",[],0,0,0,0,0,0,0,0
15,C,1,-4.0,baseline,23,0,1,23,2499,2499,0,49.62268495000899,49.62268495000899,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[104, 77, 116, 33, 120, 21, 17, 91, 79, 115]",[],0,0,0,0,0,0,0,0
15,C,1,-4.0,nsgrand,23,0,1,23,0,0,0,0.982401892542839,0.982401892542839,0.0,0,0,-1,5,2.8972546715522185e-05,0.9999384880065918,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
15,C,1,-4.0,strong_symbolic,23,0,1,23,3999,3999,0,163.18125603720546,163.18125603720546,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[104, 77, 116, 33, 120, 21, 17, 91, 79, 115]",[],0,0,0,0,0,0,0,0
16,C,1,-4.0,baseline,32,0,1,32,2499,2499,0,49.777662847191095,49.777662847191095,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[4, 41, 76, 7, 80, 9, 94, 11, 124, 127]",[],0,0,0,0,0,0,0,0
16,C,1,-4.0,nsgrand,32,0,1,32,0,0,0,1.126640010625124,1.126640010625124,0.0,0,0,-1,5,3.285023558419198e-05,0.9999253749847412,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
16,C,1,-4.0,strong_symbolic,32,0,1,32,3999,3999,0,161.7055779788643,161.7055779788643,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[4, 41, 76, 7, 80, 9, 94, 11, 124, 127]",[],0,0,0,0,0,0,0,0
17,C,1,-4.0,baseline,32,0,1,32,2499,2499,0,49.29928807541728,49.29928807541728,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[52, 70, 56, 69, 15, 121, 67, 78, 36, 38]",[],0,0,0,0,0,0,0,0
17,C,1,-4.0,nsgrand,32,0,1,32,0,0,0,0.9945021010935307,0.9945021010935307,0.0,0,0,-1,5,2.991344990732614e-05,0.9999321699142456,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
17,C,1,-4.0,strong_symbolic,32,0,1,32,3999,3999,0,161.33424104191363,161.33424104191363,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[52, 70, 56, 69, 15, 121, 67, 78, 36, 38]",[],0,0,0,0,0,0,0,0
18,C,1,-4.0,baseline,27,0,1,27,2499,2499,0,49.31196803227067,49.31196803227067,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[73, 15, 14, 39, 0, 2, 11, 86, 120, 114]",[],0,0,0,0,0,0,0,0
18,C,1,-4.0,nsgrand,27,0,1,27,0,0,0,0.9716919157654047,0.9716919157654047,0.0,0,0,-1,5,2.6751264158519916e-05,0.999932050704956,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
18,C,1,-4.0,strong_symbolic,27,0,1,27,3999,3999,0,161.9010961148888,161.9010961148888,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[73, 15, 14, 39, 0, 2, 11, 86, 120, 114]",[],0,0,0,0,0,0,0,0
19,C,1,-4.0,baseline,30,0,1,30,2499,2499,0,49.329907866194844,49.329907866194844,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[110, 99, 1, 80, 123, 59, 15, 104, 69, 34]",[],0,0,0,0,0,0,0,0
19,C,1,-4.0,nsgrand,30,0,1,30,0,0,0,0.9794121142476797,0.9794121142476797,0.0,0,0,-1,5,2.909692375396844e-05,0.9999351501464844,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
19,C,1,-4.0,strong_symbolic,30,0,1,30,3999,3999,0,162.08661603741348,162.08661603741348,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[110, 99, 1, 80, 123, 59, 15, 104, 69, 34]",[],0,0,0,0,0,0,0,0
20,C,1,-4.0,baseline,24,0,1,24,2499,2499,0,50.26003997772932,50.26003997772932,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[95, 44, 35, 43, 15, 68, 25, 127, 16, 96]",[],0,0,0,0,0,0,0,0
20,C,1,-4.0,nsgrand,24,0,1,24,0,0,0,1.2394601944833994,1.2394601944833994,0.0,0,0,-1,5,3.188831396983005e-05,0.999931812286377,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
20,C,1,-4.0,strong_symbolic,24,0,1,24,3999,3999,0,161.31592099554837,161.31592099554837,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[95, 44, 35, 43, 15, 68, 25, 127, 16, 96]",[],0,0,0,0,0,0,0,0
21,C,1,-4.0,baseline,26,0,1,26,2499,2499,0,49.280428094789386,49.280428094789386,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[122, 50, 116, 3, 93, 18, 6, 110, 15, 113]",[],0,0,0,0,0,0,0,0
21,C,1,-4.0,nsgrand,26,0,1,26,0,0,0,0.9917118586599827,0.9917118586599827,0.0,0,0,-1,5,2.7487731131259352e-05,0.9999525547027588,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
21,C,1,-4.0,strong_symbolic,26,0,1,26,3999,3999,0,160.84826504811645,160.84826504811645,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[122, 50, 116, 3, 93, 18, 6, 110, 15, 113]",[],0,0,0,0,0,0,0,0
22,C,1,-4.0,baseline,30,0,1,30,2499,2499,0,49.28764817304909,49.28764817304909,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[25, 89, 12, 58, 65, 71, 63, 116, 126, 43]",[],0,0,0,0,0,0,0,0
22,C,1,-4.0,nsgrand,30,0,1,30,0,0,0,0.9705519769340754,0.9705519769340754,0.0,0,0,-1,5,2.968539592984598e-05,0.9999407529830933,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
22,C,1,-4.0,strong_symbolic,30,0,1,30,3999,3999,0,161.5759590640664,161.5759590640664,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[25, 89, 12, 58, 65, 71, 63, 116, 126, 43]",[],0,0,0,0,0,0,0,0
23,C,1,-4.0,baseline,21,0,1,21,2499,2499,0,49.2492679040879,49.2492679040879,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[125, 52, 69, 115, 86, 107, 80, 119, 97, 108]",[],0,0,0,0,0,0,0,0
23,C,1,-4.0,nsgrand,21,0,1,21,0,0,0,0.9757520165294409,0.9757520165294409,0.0,0,0,-1,5,2.6887457352131605e-05,0.9999529123306274,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
23,C,1,-4.0,strong_symbolic,21,0,1,21,3999,3999,0,170.95026094466448,170.95026094466448,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[125, 52, 69, 115, 86, 107, 80, 119, 97, 108]",[],0,0,0,0,0,0,0,0
24,C,1,-4.0,baseline,29,0,1,29,2499,2499,0,51.0338528547436,51.0338528547436,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[58, 18, 109, 104, 123, 0, 49, 73, 120, 82]",[],0,0,0,0,0,0,0,0
24,C,1,-4.0,nsgrand,29,0,1,29,0,0,0,1.6045670490711927,1.6045670490711927,0.0,0,0,-1,5,2.869975105568301e-05,0.9999336004257202,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
24,C,1,-4.0,strong_symbolic,29,0,1,29,3999,3999,0,168.16017404198647,168.16017404198647,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[58, 18, 109, 104, 123, 0, 49, 73, 120, 82]",[],0,0,0,0,0,0,0,0
25,C,1,-4.0,baseline,24,0,1,24,2499,2499,0,49.312307965010405,49.312307965010405,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[67, 34, 109, 44, 35, 20, 17, 116, 66, 58]",[],0,0,0,0,0,0,0,0
25,C,1,-4.0,nsgrand,24,0,1,24,0,0,0,1.2026100885123014,1.2026100885123014,0.0,0,0,-1,5,2.8556558390846476e-05,0.9999465942382812,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
25,C,1,-4.0,strong_symbolic,24,0,1,24,3999,3999,0,161.64334886707366,161.64334886707366,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[67, 34, 109, 44, 35, 20, 17, 116, 66, 58]",[],0,0,0,0,0,0,0,0
26,C,1,-4.0,baseline,35,0,1,35,2499,2499,0,49.32842683047056,49.32842683047056,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[42, 61, 52, 48, 19, 49, 54, 37, 47, 0]",[],0,0,0,0,0,0,0,0
26,C,1,-4.0,nsgrand,35,0,1,35,0,0,0,1.0313810780644417,1.0313810780644417,0.0,0,0,-1,5,2.461382064211648e-05,0.9999514818191528,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
26,C,1,-4.0,strong_symbolic,35,0,1,35,3999,3999,0,160.37857881747186,160.37857881747186,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[42, 61, 52, 48, 19, 49, 54, 37, 47, 0]",[],0,0,0,0,0,0,0,0
27,C,1,-4.0,baseline,23,0,1,23,2499,2499,0,49.1135788615793,49.1135788615793,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[2, 30, 63, 7, 75, 117, 65, 71, 31, 55]",[],0,0,0,0,0,0,0,0
27,C,1,-4.0,nsgrand,23,0,1,23,0,0,0,0.9918310679495335,0.9918310679495335,0.0,0,0,-1,5,2.7661077183438465e-05,0.9999374151229858,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
27,C,1,-4.0,strong_symbolic,23,0,1,23,3999,3999,0,160.9321350697428,160.9321350697428,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[2, 30, 63, 7, 75, 117, 65, 71, 31, 55]",[],0,0,0,0,0,0,0,0
28,C,1,-4.0,baseline,27,0,1,27,2499,2499,0,51.70329799875617,51.70329799875617,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[25, 65, 36, 1, 37, 60, 7, 69, 121, 58]",[],0,0,0,0,0,0,0,0
28,C,1,-4.0,nsgrand,27,0,1,27,0,0,0,1.0675610974431038,1.0675610974431038,0.0,0,0,-1,5,2.668059096322395e-05,0.9999545812606812,skip_hopeless,presearch_skip_hopeless,skip_hopeless,presearch_skip_hopeless,[],[],[],[],0,0,0,0,0,0,0,1
28,C,1,-4.0,strong_symbolic,27,0,1,27,3999,3999,0,160.01383191905916,160.01383191905916,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4, 5]",[],"[25, 65, 36, 1, 37, 60, 7, 69, 121, 58]",[],0,0,0,0,0,0,0,0
29,C,1,-4.0,baseline,31,0,1,31,2499,2499,0,49.61276496760547,49.61276496760547,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,none,"[0, 1, 2, 3, 4]",[],"[39, 20, 111, 71, 55, 47, 19, 68, 83, 31]",[],0,0,0,0,0,0,0,0
