sample_id,profile,profile_id,snr_db,decoder,true_error_weight,decoder_success,block_error,bit_errors,queries,primary_queries,fallback_queries,elapsed_ms,primary_elapsed_ms,fallback_elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,predicted_overflow_prob,stage,gate_reason,search_mode,allowed_weights_json,top_segment_ids_json,pool_positions_top10_json,predicted_weight_distribution_json,primary_budget,primary_max_weight,fallback_budget,fallback_pool_size,fallback_max_weight,ai_success,fallback_success,presearch_gate
10,A,0,2.0,baseline,9,0,1,9,2499,2499,0,64.74607597920112,64.74607597920112,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[122, 81, 87, 127, 69, 73, 86, 75, 76, 67]",[],0,0,0,0,0,0,0,0
10,A,0,2.0,nsgrand,9,0,1,9,3999,0,3999,216.52930398704484,0.0,214.809425000567,1,0,-1,5,0.009507696144282818,0.9989444613456726,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
11,A,0,2.0,baseline,5,0,1,5,2499,2499,0,67.1384000161197,67.1384000161197,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[98, 4, 47, 57, 24, 104, 126, 55, 20, 13]",[],0,0,0,0,0,0,0,0
11,A,0,2.0,nsgrand,5,0,1,5,3999,0,3999,214.4119069853332,0.0,212.70591899519786,1,0,-1,5,0.23331446945667267,0.8730101585388184,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
12,A,0,2.0,baseline,5,0,1,5,2499,2499,0,64.65357600245625,64.65357600245625,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[104, 61, 58, 19, 93, 7, 76, 0, 116, 5]",[],0,0,0,0,0,0,0,0
12,A,0,2.0,nsgrand,5,0,1,5,5199,1200,3999,242.05147099564783,12.766758009092882,216.25110501190647,1,18,1,4,0.9412758350372314,0.039843589067459106,fallback_fail,postsearch_exhausted,standard,"[3, 4]","[0, 1, 2]","[7, 61, 104, 78, 64, 95, 93, 76, 116, 66]","[0.0008183773024939001, 6.746398867107928e-06, 0.00043975707376375794, 0.18668319284915924, 0.7722082734107971, 0.039843589067459106]",1200,4,4000,24,5,0,0,0
13,A,0,2.0,baseline,8,0,1,8,2499,2499,0,66.44472500192933,66.44472500192933,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[50, 127, 51, 20, 60, 13, 18, 122, 34, 35]",[],0,0,0,0,0,0,0,0
13,A,0,2.0,nsgrand,8,0,1,8,3999,0,3999,212.90827699704096,0.0,211.17896802024916,1,0,-1,5,0.05504785105586052,0.9945263266563416,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
14,A,0,2.0,baseline,2,1,0,0,84,84,0,39.32259802240878,39.32259802240878,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[81, 82, 104, 116, 120, 12, 77, 32, 115, 97]",[],0,0,0,0,0,0,0,0
14,A,0,2.0,nsgrand,2,1,0,0,1,1,0,2.100096986396238,0.023580010747537017,0.0,0,18,1,2,0.9373142123222351,0.00012930473894812167,ai,ai_success,standard,[2],"[0, 1, 2]","[81, 68, 82, 104, 116, 12, 120, 115, 77, 107]","[2.7655218218569644e-05, 0.0029393017757683992, 0.9656054973602295, 0.030865149572491646, 0.0004331694799475372, 0.00012930473894812167]",1200,4,0,0,0,1,0,0
15,A,0,2.0,baseline,4,0,1,4,2499,2499,0,64.9539639998693,64.9539639998693,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[114, 91, 32, 36, 115, 2, 73, 7, 75, 1]",[],0,0,0,0,0,0,0,0
15,A,0,2.0,nsgrand,4,1,0,0,1,1,0,10.293553990777582,0.02600002335384488,0.0,0,18,1,4,0.7494892477989197,0.1645156890153885,ai,ai_success,standard,[4],"[0, 1, 2]","[32, 91, 114, 92, 12, 115, 73, 75, 17, 82]","[0.0004723294114228338, 5.383663847169373e-06, 0.00017279299208894372, 0.06836627423763275, 0.7664675712585449, 0.1645156890153885]",1200,4,0,0,0,1,0,0
16,A,0,2.0,baseline,17,0,1,17,2499,2499,0,64.05299998004921,64.05299998004921,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[121, 31, 2, 105, 127, 86, 11, 90, 118, 4]",[],0,0,0,0,0,0,0,0
16,A,0,2.0,nsgrand,17,0,1,17,3999,0,3999,211.3841869868338,0.0,209.82567701139487,1,0,-1,5,0.0009208934498019516,0.9998655319213867,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
17,A,0,2.0,baseline,3,1,0,0,589,589,0,44.33264597901143,44.33264597901143,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[64, 25, 71, 23, 97, 7, 110, 84, 1, 72]",[],0,0,0,0,0,0,0,0
17,A,0,2.0,nsgrand,3,1,0,0,1,1,0,3.850304987281561,0.024469016352668405,0.0,0,18,1,3,0.9769771099090576,0.00042109176865778863,ai,ai_success,standard,[3],"[0, 1, 2]","[72, 97, 84, 64, 71, 110, 79, 25, 68, 126]","[6.0320537158986554e-05, 6.542953542520991e-06, 0.02351963520050049, 0.9021664261817932, 0.07382603734731674, 0.00042109176865778863]",1200,4,0,0,0,1,0,0
18,A,0,2.0,baseline,5,0,1,5,2499,2499,0,64.57261700415984,64.57261700415984,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[103, 127, 20, 0, 57, 109, 13, 100, 77, 91]",[],0,0,0,0,0,0,0,0
18,A,0,2.0,nsgrand,5,1,0,0,99,99,0,109.1969910194166,1.1370530119165778,0.0,0,22,1,5,0.19301335513591766,0.6412909626960754,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[0, 48, 91, 124, 81, 98, 31, 96, 103, 127]","[0.00022503786021843553, 1.0374031262472272e-05, 0.0001650070771574974, 0.030237972736358643, 0.32807058095932007, 0.6412909626960754]",2400,5,0,0,0,1,0,0
19,A,0,2.0,baseline,6,0,1,6,2499,2499,0,65.25103299645707,65.25103299645707,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[81, 109, 123, 61, 38, 54, 96, 88, 103, 112]",[],0,0,0,0,0,0,0,0
19,A,0,2.0,nsgrand,6,0,1,6,3999,0,3999,219.05516702099703,0.0,217.37571799894795,1,0,-1,5,0.028343798592686653,0.991077184677124,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
20,A,0,2.0,baseline,8,0,1,8,2499,2499,0,65.35004201577976,65.35004201577976,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[58, 13, 6, 20, 50, 8, 19, 22, 36, 43]",[],0,0,0,0,0,0,0,0
20,A,0,2.0,nsgrand,8,0,1,8,3999,0,3999,215.25467198807746,0.0,213.31721398746595,1,0,-1,5,0.005188558250665665,0.9996297359466553,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
21,A,0,2.0,baseline,6,0,1,6,2499,2499,0,64.03977997251786,64.03977997251786,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[26, 40, 2, 49, 12, 25, 34, 91, 11, 97]",[],0,0,0,0,0,0,0,0
21,A,0,2.0,nsgrand,6,1,1,3,1000,1000,0,114.63315598666668,10.981400002492592,0.0,0,22,1,4,0.48433804512023926,0.30375856161117554,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[34, 40, 97, 80, 2, 106, 45, 8, 35, 89]","[0.00029424854437820613, 8.533531399734784e-06, 0.0003723525442183018, 0.11115135997533798, 0.5844148993492126, 0.30375856161117554]",2400,5,0,0,0,1,0,0
22,A,0,2.0,baseline,9,0,1,9,2499,2499,0,68.6205709935166,68.6205709935166,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[96, 104, 125, 9, 119, 89, 122, 53, 108, 115]",[],0,0,0,0,0,0,0,0
22,A,0,2.0,nsgrand,9,0,1,9,3999,0,3999,213.46658299444243,0.0,211.6985649918206,1,0,-1,5,0.014615402556955814,0.999201238155365,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
23,A,0,2.0,baseline,5,0,1,5,2499,2499,0,63.466813997365534,63.466813997365534,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[28, 50, 49, 80, 78, 95, 124, 68, 53, 35]",[],0,0,0,0,0,0,0,0
23,A,0,2.0,nsgrand,5,1,1,3,33,33,0,10.634601989295334,0.38608702016063035,0.0,0,18,0,4,0.7781986594200134,0.11566223204135895,ai,ai_success,standard,[4],"[0, 1, 2]","[50, 15, 78, 66, 69, 80, 124, 95, 68, 42]","[0.00034358020639047027, 4.343082764535211e-06, 0.00017552376084495336, 0.0882958173751831, 0.7955184578895569, 0.11566223204135895]",1200,4,0,0,0,1,0,0
24,A,0,2.0,baseline,9,0,1,9,2499,2499,0,63.828810991253704,63.828810991253704,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[74, 101, 121, 115, 112, 2, 73, 94, 71, 102]",[],0,0,0,0,0,0,0,0
24,A,0,2.0,nsgrand,9,0,1,9,3999,0,3999,212.16119200107642,0.0,210.6147019949276,1,0,-1,5,0.006279336754232645,0.9995280504226685,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
25,A,0,2.0,baseline,12,0,1,12,2499,2499,0,64.36316799954511,64.36316799954511,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[106, 121, 76, 80, 94, 72, 109, 83, 84, 71]",[],0,0,0,0,0,0,0,0
25,A,0,2.0,nsgrand,12,0,1,12,3999,0,3999,214.19257897650823,0.0,212.46994900866412,1,0,-1,5,0.0037921834737062454,0.999715268611908,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
26,A,0,2.0,baseline,15,0,1,15,2499,2499,0,67.25180899957195,67.25180899957195,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[77, 94, 80, 81, 78, 70, 72, 110, 87, 73]",[],0,0,0,0,0,0,0,0
26,A,0,2.0,nsgrand,15,0,1,15,3999,0,3999,214.78561498224735,0.0,213.02957698935643,1,0,-1,5,0.001740944804623723,0.9997902512550354,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
27,A,0,2.0,baseline,5,0,1,5,2499,2499,0,65.60224000713788,65.60224000713788,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[92, 112, 36, 67, 96, 79, 97, 105, 94, 117]",[],0,0,0,0,0,0,0,0
27,A,0,2.0,nsgrand,5,0,1,5,3999,0,3999,213.01491698250175,0.0,211.29225700860843,1,0,-1,5,0.5605411529541016,0.8037936091423035,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
28,A,0,2.0,baseline,11,0,1,11,2499,2499,0,63.00922701484524,63.00922701484524,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[121, 108, 102, 9, 104, 95, 107, 119, 101, 96]",[],0,0,0,0,0,0,0,0
28,A,0,2.0,nsgrand,11,0,1,11,3999,0,3999,207.49354199506342,0.0,205.84812201559544,1,0,-1,5,0.003607159247621894,0.9997157454490662,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
29,A,0,2.0,baseline,8,0,1,8,2499,2499,0,65.88161800755188,65.88161800755188,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[62, 42, 58, 15, 101, 63, 51, 38, 43, 41]",[],0,0,0,0,0,0,0,0
29,A,0,2.0,nsgrand,8,0,1,8,3999,0,3999,216.10360700287856,0.0,214.3420180073008,1,0,-1,5,0.010152210481464863,0.9987074136734009,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
30,A,0,2.0,baseline,8,0,1,8,2499,2499,0,65.59668001136743,65.59668001136743,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[74, 115, 104, 110, 89, 87, 116, 103, 119, 112]",[],0,0,0,0,0,0,0,0
30,A,0,2.0,nsgrand,8,0,1,8,3999,0,3999,216.31862499634735,0.0,214.63446601410396,1,0,-1,5,0.0022028405219316483,0.9996312856674194,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
31,A,0,2.0,baseline,4,1,0,0,2381,2381,0,62.868396984413266,62.868396984413266,0.0,0,24,1,-1,,,baseline,baseline_search,none,"[0, 1, 2, 3, 4]",[],"[92, 60, 99, 96, 51, 7, 122, 84, 10, 55]",[],0,0,0,0,0,0,0,0
31,A,0,2.0,nsgrand,4,1,0,0,1,1,0,103.11905900016427,0.03545900108292699,0.0,0,22,1,5,0.5962875485420227,0.5129935145378113,ai,ai_success,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[7, 21, 92, 99, 12, 90, 50, 96, 81, 84]","[0.0005532836657948792, 1.595767571416218e-05, 5.456518192659132e-05, 0.013918958604335785, 0.47246378660202026, 0.5129935145378113]",2400,5,0,0,0,1,0,0
32,A,0,2.0,baseline,11,0,1,11,2499,2499,0,66.23469598707743,66.23469598707743,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[43, 34, 47, 59, 61, 39, 51, 62, 63, 40]",[],0,0,0,0,0,0,0,0
32,A,0,2.0,nsgrand,11,0,1,11,3999,0,3999,215.51162999821827,0.0,213.85180999641307,1,0,-1,5,0.0036419564858078957,0.999724805355072,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
33,A,0,2.0,baseline,7,0,1,7,2499,2499,0,64.02057001832873,64.02057001832873,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[22, 38, 39, 55, 29, 15, 46, 58, 43, 6]",[],0,0,0,0,0,0,0,0
33,A,0,2.0,nsgrand,7,0,1,7,3999,0,3999,212.1291020011995,0.0,210.3357239975594,1,0,-1,5,0.030219178646802902,0.99846351146698,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
34,A,0,2.0,baseline,5,0,1,5,2499,2499,0,66.02413699147291,66.02413699147291,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[115, 13, 4, 53, 61, 124, 122, 33, 75, 44]",[],0,0,0,0,0,0,0,0
34,A,0,2.0,nsgrand,5,0,1,5,3999,0,3999,216.84795198962092,0.0,215.1058430026751,1,0,-1,5,0.3500773012638092,0.8133643269538879,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
35,A,0,2.0,baseline,5,0,1,5,2499,2499,0,64.68582598608918,64.68582598608918,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[76, 109, 46, 64, 16, 73, 102, 125, 25, 71]",[],0,0,0,0,0,0,0,0
35,A,0,2.0,nsgrand,5,0,1,5,3999,0,3999,216.9172419817187,0.0,215.18059200025164,1,0,-1,5,0.620590329170227,0.7520157694816589,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
36,A,0,2.0,baseline,8,0,1,8,2499,2499,0,66.39532500412315,66.39532500412315,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[38, 87, 93, 26, 76, 75, 101, 124, 98, 114]",[],0,0,0,0,0,0,0,0
36,A,0,2.0,nsgrand,8,0,1,8,3999,0,3999,223.503229994094,0.0,221.47749201394618,1,0,-1,5,0.017149602994322777,0.9988300204277039,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
37,A,0,2.0,baseline,6,0,1,6,2499,2499,0,65.09617299889214,65.09617299889214,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[13, 26, 46, 31, 24, 118, 5, 45, 16, 19]",[],0,0,0,0,0,0,0,0
37,A,0,2.0,nsgrand,6,0,1,6,3999,0,3999,223.0495219992008,0.0,221.07767401030287,1,0,-1,5,0.08480886369943619,0.9931305050849915,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
38,A,0,2.0,baseline,7,0,1,7,2499,2499,0,65.55182000738569,65.55182000738569,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[11, 21, 95, 60, 88, 105, 65, 46, 67, 86]",[],0,0,0,0,0,0,0,0
38,A,0,2.0,nsgrand,7,0,1,7,3999,0,3999,216.05050697689876,0.0,213.98504998069257,1,0,-1,5,0.045100461691617966,0.9951615929603577,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
39,A,0,2.0,baseline,9,0,1,9,2499,2499,0,65.8186590007972,65.8186590007972,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[80, 64, 79, 74, 72, 88, 71, 66, 84, 103]",[],0,0,0,0,0,0,0,0
39,A,0,2.0,nsgrand,9,0,1,9,3999,0,3999,216.90653101541102,0.0,215.0237939786166,1,0,-1,5,0.017064470797777176,0.9981614947319031,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
40,A,0,2.0,baseline,3,0,1,3,2499,2499,0,66.53480400564149,66.53480400564149,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[90, 54, 75, 86, 21, 52, 35, 79, 108, 91]",[],0,0,0,0,0,0,0,0
40,A,0,2.0,nsgrand,3,1,0,0,1,1,0,13.43958399957046,0.027400004910305142,0.0,0,18,1,3,0.9234998226165771,0.0010903582442551851,ai,ai_success,standard,"[3, 4]","[0, 1, 2]","[82, 90, 106, 21, 75, 86, 108, 79, 81, 91]","[3.4369935747236013e-05, 3.838331849692622e-06, 0.011169415898621082, 0.8461800217628479, 0.14152197539806366, 0.0010903582442551851]",1200,4,0,0,0,1,0,0
41,A,0,2.0,baseline,6,0,1,6,2499,2499,0,65.60497099417262,65.60497099417262,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[22, 47, 89, 27, 112, 82, 56, 39, 58, 64]",[],0,0,0,0,0,0,0,0
41,A,0,2.0,nsgrand,6,0,1,6,3999,0,3999,216.36746401782148,0.0,214.63773600407876,1,0,-1,5,0.08435231447219849,0.8525331020355225,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
42,A,0,2.0,baseline,6,0,1,6,2499,2499,0,64.06897000852041,64.06897000852041,0.0,0,24,1,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[114, 107, 79, 46, 87, 80, 25, 1, 22, 102]",[],0,0,0,0,0,0,0,0
42,A,0,2.0,nsgrand,6,0,1,6,6399,2400,3999,344.2654760146979,25.399208010639995,213.78266098327003,1,22,1,5,0.6879309415817261,0.5482677221298218,fallback_fail,postsearch_exhausted,expanded_overflow,"[4, 5]","[0, 1, 2, 3]","[25, 34, 1, 114, 77, 80, 125, 46, 107, 79]","[0.0007927115075290203, 2.2101919967099093e-05, 7.727404590696096e-05, 0.016582967713475227, 0.43425723910331726, 0.5482677221298218]",2400,5,4000,24,5,0,0,0
43,A,0,2.0,baseline,17,0,1,17,2499,2499,0,64.69768600072712,64.69768600072712,0.0,0,24,0,-1,,,baseline_fail,baseline_exhausted,none,"[0, 1, 2, 3, 4]",[],"[42, 10, 44, 31, 59, 56, 53, 57, 52, 61]",[],0,0,0,0,0,0,0,0
43,A,0,2.0,nsgrand,17,0,1,17,3999,0,3999,216.60884298034944,0.0,214.62983600213192,1,0,-1,5,0.0010067687835544348,0.9998409748077393,fallback_fail,presearch_overflow_direct,direct_fallback,[],[],[],[],0,0,4000,24,5,0,0,1
